id,image_path,label
train_02114,train_images/train_02114.jpg,24
train_02115,train_images/train_02115.jpg,154
train_02116,train_images/train_02116.jpg,124
train_02117,train_images/train_02117.jpg,93
train_02118,train_images/train_02118.jpg,138
train_02119,train_images/train_02119.jpg,102
train_02120,train_images/train_02120.jpg,156
train_02121,train_images/train_02121.jpg,56
train_02122,train_images/train_02122.jpg,158
train_02123,train_images/train_02123.jpg,123
train_02124,train_images/train_02124.jpg,62
train_02125,train_images/train_02125.jpg,27
train_02126,train_images/train_02126.jpg,186
train_02127,train_images/train_02127.jpg,53
train_02128,train_images/train_02128.jpg,33
train_02129,train_images/train_02129.jpg,102
train_02130,train_images/train_02130.jpg,69
train_02131,train_images/train_02131.jpg,199
train_02132,train_images/train_02132.jpg,69
train_02133,train_images/train_02133.jpg,177
train_02134,train_images/train_02134.jpg,160
train_02135,train_images/train_02135.jpg,198
train_02136,train_images/train_02136.jpg,104
train_02137,train_images/train_02137.jpg,26
train_02138,train_images/train_02138.jpg,191
train_02139,train_images/train_02139.jpg,108
train_02140,train_images/train_02140.jpg,153
train_02141,train_images/train_02141.jpg,105
train_02142,train_images/train_02142.jpg,51
train_02143,train_images/train_02143.jpg,5
train_02144,train_images/train_02144.jpg,50
train_02145,train_images/train_02145.jpg,160
train_02146,train_images/train_02146.jpg,3
train_02147,train_images/train_02147.jpg,103
train_02148,train_images/train_02148.jpg,108
train_02149,train_images/train_02149.jpg,145
train_02150,train_images/train_02150.jpg,177
train_02151,train_images/train_02151.jpg,180
train_02152,train_images/train_02152.jpg,63
train_02153,train_images/train_02153.jpg,101
train_02154,train_images/train_02154.jpg,30
train_02155,train_images/train_02155.jpg,45
train_02156,train_images/train_02156.jpg,153
train_02157,train_images/train_02157.jpg,193
train_02158,train_images/train_02158.jpg,132
train_02159,train_images/train_02159.jpg,157
train_02160,train_images/train_02160.jpg,30
train_02161,train_images/train_02161.jpg,83
train_02162,train_images/train_02162.jpg,11
train_02163,train_images/train_02163.jpg,19
train_02164,train_images/train_02164.jpg,136
train_02165,train_images/train_02165.jpg,80
train_02166,train_images/train_02166.jpg,92
train_02167,train_images/train_02167.jpg,66
train_02168,train_images/train_02168.jpg,185
train_02169,train_images/train_02169.jpg,82
train_02170,train_images/train_02170.jpg,59
train_02171,train_images/train_02171.jpg,181
train_02172,train_images/train_02172.jpg,91
train_02173,train_images/train_02173.jpg,95
train_02174,train_images/train_02174.jpg,1
train_02175,train_images/train_02175.jpg,166
train_02176,train_images/train_02176.jpg,154
train_02177,train_images/train_02177.jpg,90
train_02178,train_images/train_02178.jpg,142
train_02179,train_images/train_02179.jpg,2
train_02180,train_images/train_02180.jpg,172
train_02181,train_images/train_02181.jpg,5
train_02182,train_images/train_02182.jpg,88
train_02183,train_images/train_02183.jpg,189
train_02184,train_images/train_02184.jpg,25
train_02185,train_images/train_02185.jpg,77
train_02186,train_images/train_02186.jpg,135
train_02187,train_images/train_02187.jpg,52
train_02188,train_images/train_02188.jpg,17
train_02189,train_images/train_02189.jpg,199
train_02190,train_images/train_02190.jpg,192
train_02191,train_images/train_02191.jpg,82
train_02192,train_images/train_02192.jpg,11
train_02193,train_images/train_02193.jpg,87
train_02194,train_images/train_02194.jpg,8
train_02195,train_images/train_02195.jpg,125
train_02196,train_images/train_02196.jpg,167
train_02197,train_images/train_02197.jpg,96
train_02198,train_images/train_02198.jpg,124
train_02199,train_images/train_02199.jpg,113
train_02200,train_images/train_02200.jpg,83
train_02201,train_images/train_02201.jpg,40
train_02202,train_images/train_02202.jpg,14
train_02203,train_images/train_02203.jpg,98
train_02204,train_images/train_02204.jpg,147
train_02205,train_images/train_02205.jpg,161
train_02206,train_images/train_02206.jpg,182
train_02207,train_images/train_02207.jpg,80
train_02208,train_images/train_02208.jpg,72
train_02209,train_images/train_02209.jpg,17
train_02210,train_images/train_02210.jpg,72
train_02211,train_images/train_02211.jpg,13
train_02212,train_images/train_02212.jpg,74
train_02213,train_images/train_02213.jpg,195
train_02214,train_images/train_02214.jpg,76
train_02215,train_images/train_02215.jpg,15
train_02216,train_images/train_02216.jpg,189
train_02217,train_images/train_02217.jpg,50
train_02218,train_images/train_02218.jpg,115
train_02219,train_images/train_02219.jpg,181
train_02220,train_images/train_02220.jpg,5
train_02221,train_images/train_02221.jpg,102
train_02222,train_images/train_02222.jpg,45
train_02223,train_images/train_02223.jpg,14
train_02224,train_images/train_02224.jpg,196
train_02225,train_images/train_02225.jpg,27
train_02226,train_images/train_02226.jpg,38
train_02227,train_images/train_02227.jpg,155
train_02228,train_images/train_02228.jpg,84
train_02229,train_images/train_02229.jpg,75
train_02230,train_images/train_02230.jpg,132
train_02231,train_images/train_02231.jpg,175
train_02232,train_images/train_02232.jpg,165
train_02233,train_images/train_02233.jpg,14
train_02234,train_images/train_02234.jpg,7
train_02235,train_images/train_02235.jpg,40
train_02236,train_images/train_02236.jpg,137
train_02237,train_images/train_02237.jpg,194
train_02238,train_images/train_02238.jpg,69
train_02239,train_images/train_02239.jpg,19
train_02240,train_images/train_02240.jpg,66
train_02241,train_images/train_02241.jpg,14
train_02242,train_images/train_02242.jpg,54
train_02243,train_images/train_02243.jpg,40
train_02244,train_images/train_02244.jpg,156
train_02245,train_images/train_02245.jpg,157
train_02246,train_images/train_02246.jpg,115
train_02247,train_images/train_02247.jpg,132
train_02248,train_images/train_02248.jpg,96
train_02249,train_images/train_02249.jpg,106
train_02250,train_images/train_02250.jpg,36
train_02251,train_images/train_02251.jpg,180
train_02252,train_images/train_02252.jpg,184
train_02253,train_images/train_02253.jpg,152
train_02254,train_images/train_02254.jpg,112
train_02255,train_images/train_02255.jpg,103
train_02256,train_images/train_02256.jpg,27
train_02257,train_images/train_02257.jpg,21
train_02258,train_images/train_02258.jpg,0
train_02259,train_images/train_02259.jpg,141
train_02260,train_images/train_02260.jpg,150
train_02261,train_images/train_02261.jpg,96
train_02262,train_images/train_02262.jpg,147
train_02263,train_images/train_02263.jpg,96
train_02264,train_images/train_02264.jpg,93
train_02265,train_images/train_02265.jpg,112
train_02266,train_images/train_02266.jpg,197
train_02267,train_images/train_02267.jpg,131
train_02268,train_images/train_02268.jpg,17
train_02269,train_images/train_02269.jpg,78
train_02270,train_images/train_02270.jpg,186
train_02271,train_images/train_02271.jpg,32
train_02272,train_images/train_02272.jpg,62
train_02273,train_images/train_02273.jpg,14
train_02274,train_images/train_02274.jpg,100
train_02275,train_images/train_02275.jpg,96
train_02276,train_images/train_02276.jpg,180
train_02277,train_images/train_02277.jpg,136
train_02278,train_images/train_02278.jpg,152
train_02279,train_images/train_02279.jpg,84
train_02280,train_images/train_02280.jpg,171
train_02281,train_images/train_02281.jpg,65
train_02282,train_images/train_02282.jpg,55
train_02283,train_images/train_02283.jpg,194
train_02284,train_images/train_02284.jpg,195
train_02285,train_images/train_02285.jpg,162
train_02286,train_images/train_02286.jpg,3
train_02287,train_images/train_02287.jpg,61
train_02288,train_images/train_02288.jpg,159
train_02289,train_images/train_02289.jpg,105
train_02290,train_images/train_02290.jpg,171
train_02291,train_images/train_02291.jpg,35
train_02292,train_images/train_02292.jpg,107
train_02293,train_images/train_02293.jpg,84
train_02294,train_images/train_02294.jpg,73
train_02295,train_images/train_02295.jpg,34
train_02296,train_images/train_02296.jpg,188
train_02297,train_images/train_02297.jpg,127
train_02298,train_images/train_02298.jpg,101
train_02299,train_images/train_02299.jpg,108
train_02300,train_images/train_02300.jpg,194
train_02301,train_images/train_02301.jpg,54
train_02302,train_images/train_02302.jpg,87
train_02303,train_images/train_02303.jpg,45
train_02304,train_images/train_02304.jpg,64
train_02305,train_images/train_02305.jpg,170
train_02306,train_images/train_02306.jpg,144
train_02307,train_images/train_02307.jpg,119
train_02308,train_images/train_02308.jpg,144
train_02309,train_images/train_02309.jpg,82
train_02310,train_images/train_02310.jpg,164
train_02311,train_images/train_02311.jpg,44
train_02312,train_images/train_02312.jpg,15
train_02313,train_images/train_02313.jpg,174
train_02314,train_images/train_02314.jpg,33
train_02315,train_images/train_02315.jpg,156
train_02316,train_images/train_02316.jpg,177
train_02317,train_images/train_02317.jpg,70
train_02318,train_images/train_02318.jpg,198
train_02319,train_images/train_02319.jpg,146
train_02320,train_images/train_02320.jpg,24
train_02321,train_images/train_02321.jpg,158
train_02322,train_images/train_02322.jpg,46
train_02323,train_images/train_02323.jpg,174
train_02324,train_images/train_02324.jpg,116
train_02325,train_images/train_02325.jpg,60
train_02326,train_images/train_02326.jpg,90
train_02327,train_images/train_02327.jpg,142
train_02328,train_images/train_02328.jpg,50
train_02329,train_images/train_02329.jpg,184
train_02330,train_images/train_02330.jpg,96
train_02331,train_images/train_02331.jpg,22
train_02332,train_images/train_02332.jpg,161
train_02333,train_images/train_02333.jpg,11
train_02334,train_images/train_02334.jpg,0
train_02335,train_images/train_02335.jpg,99
train_02336,train_images/train_02336.jpg,49
train_02337,train_images/train_02337.jpg,29
train_02338,train_images/train_02338.jpg,198
train_02339,train_images/train_02339.jpg,118
train_02340,train_images/train_02340.jpg,6
train_02341,train_images/train_02341.jpg,197
train_02342,train_images/train_02342.jpg,81
train_02343,train_images/train_02343.jpg,114
train_02344,train_images/train_02344.jpg,138
train_02345,train_images/train_02345.jpg,77
train_02346,train_images/train_02346.jpg,120
train_02347,train_images/train_02347.jpg,14
train_02348,train_images/train_02348.jpg,174
train_02349,train_images/train_02349.jpg,92
train_02350,train_images/train_02350.jpg,78
train_02351,train_images/train_02351.jpg,87
train_02352,train_images/train_02352.jpg,57
train_02353,train_images/train_02353.jpg,184
train_02354,train_images/train_02354.jpg,64
train_02355,train_images/train_02355.jpg,118
train_02356,train_images/train_02356.jpg,99
train_02357,train_images/train_02357.jpg,142
train_02358,train_images/train_02358.jpg,110
train_02359,train_images/train_02359.jpg,114
train_02360,train_images/train_02360.jpg,7
train_02361,train_images/train_02361.jpg,66
train_02362,train_images/train_02362.jpg,20
train_02363,train_images/train_02363.jpg,144
train_02364,train_images/train_02364.jpg,118
train_02365,train_images/train_02365.jpg,59
train_02366,train_images/train_02366.jpg,0
train_02367,train_images/train_02367.jpg,136
train_02368,train_images/train_02368.jpg,121
train_02369,train_images/train_02369.jpg,116
train_02370,train_images/train_02370.jpg,139
train_02371,train_images/train_02371.jpg,52
train_02372,train_images/train_02372.jpg,24
train_02373,train_images/train_02373.jpg,188
train_02374,train_images/train_02374.jpg,59
train_02375,train_images/train_02375.jpg,190
train_02376,train_images/train_02376.jpg,138
train_02377,train_images/train_02377.jpg,14
train_02378,train_images/train_02378.jpg,154
train_02379,train_images/train_02379.jpg,132
train_02380,train_images/train_02380.jpg,105
train_02381,train_images/train_02381.jpg,62
train_02382,train_images/train_02382.jpg,20
train_02383,train_images/train_02383.jpg,181
train_02384,train_images/train_02384.jpg,71
train_02385,train_images/train_02385.jpg,176
train_02386,train_images/train_02386.jpg,59
train_02387,train_images/train_02387.jpg,176
train_02388,train_images/train_02388.jpg,116
train_02389,train_images/train_02389.jpg,116
train_02390,train_images/train_02390.jpg,54
train_02391,train_images/train_02391.jpg,93
train_02392,train_images/train_02392.jpg,165
train_02393,train_images/train_02393.jpg,11
train_02394,train_images/train_02394.jpg,106
train_02395,train_images/train_02395.jpg,4
train_02396,train_images/train_02396.jpg,70
train_02397,train_images/train_02397.jpg,184
train_02398,train_images/train_02398.jpg,8
train_02399,train_images/train_02399.jpg,62
train_02400,train_images/train_02400.jpg,42
train_02401,train_images/train_02401.jpg,140
train_02402,train_images/train_02402.jpg,140
train_02403,train_images/train_02403.jpg,18
train_02404,train_images/train_02404.jpg,134
train_02405,train_images/train_02405.jpg,140
train_02406,train_images/train_02406.jpg,86
train_02407,train_images/train_02407.jpg,119
train_02408,train_images/train_02408.jpg,14
train_02409,train_images/train_02409.jpg,107
train_02410,train_images/train_02410.jpg,23
train_02411,train_images/train_02411.jpg,78
train_02412,train_images/train_02412.jpg,118
train_02413,train_images/train_02413.jpg,117
train_02414,train_images/train_02414.jpg,107
train_02415,train_images/train_02415.jpg,59
train_02416,train_images/train_02416.jpg,16
train_02417,train_images/train_02417.jpg,76
train_02418,train_images/train_02418.jpg,143
train_02419,train_images/train_02419.jpg,69
train_02420,train_images/train_02420.jpg,197
train_02421,train_images/train_02421.jpg,74
train_02422,train_images/train_02422.jpg,55
train_02423,train_images/train_02423.jpg,38
train_02424,train_images/train_02424.jpg,5
train_02425,train_images/train_02425.jpg,35
train_02426,train_images/train_02426.jpg,9
train_02427,train_images/train_02427.jpg,98
